0,1,2
5.1269540563225746e-05,0.9992396831512451,0.0007090874714776874
0.05461198836565018,0.945188581943512,0.00019944673113059253
0.000816021696664393,0.9990935325622559,9.044719627127051e-05
0.7452329993247986,0.04887948930263519,0.20588749647140503
0.9985637068748474,0.0013543142704293132,8.200951560866088e-05
6.990705151110888e-05,0.9997110962867737,0.00021895708050578833
0.00022967247059568763,0.9997143149375916,5.597031849902123e-05
0.999862551689148,6.808424222981557e-05,6.939603190403432e-05
0.9996684789657593,6.481818854808807e-05,0.0002667155640665442
0.9995912909507751,3.706166899064556e-05,0.00037169718416407704
5.291625711834058e-05,0.9998101592063904,0.0001370002282783389
0.00014135439414530993,0.00011680777242872864,0.9997418522834778
5.0586299039423466e-05,0.9995383024215698,0.00041114940540865064
0.964171826839447,0.02916078083217144,0.0066674696281552315
5.3067826229380444e-05,0.9997988343238831,0.0001480725477449596
0.8497183322906494,0.14210113883018494,0.008180557750165462
0.012713862583041191,0.9857299327850342,0.0015562197659164667
0.9998340606689453,4.687267210101709e-05,0.0001190996408695355
0.999619722366333,0.00021233854931779206,0.00016787752974778414
5.285105362418108e-05,0.9998255372047424,0.00012168761168140918
5.7927336456486955e-05,0.9991084933280945,0.0008335360907949507
0.9990841150283813,0.0008381250081583858,7.771573291392997e-05
0.0010238674003630877,0.014321105554699898,0.9846550226211548
6.320317334029824e-05,0.9998026490211487,0.00013419636525213718
0.00040467671351507306,0.9993842840194702,0.0002109865308739245
0.9997078776359558,0.00025334430392831564,3.87556865462102e-05
0.00017088862659875304,0.9997702240943909,5.891840919503011e-05
0.9998335838317871,0.00010767273488454521,5.880162279936485e-05
9.26655629882589e-05,0.9994762539863586,0.00043107563396915793
0.03245515748858452,0.9539874196052551,0.013557355850934982
0.9998706579208374,4.994336995878257e-05,7.93916842667386e-05
0.03392992913722992,0.9657780528068542,0.0002920727420132607
5.558819975703955e-05,0.999734103679657,0.0002103004662785679
0.9998607635498047,5.667603181791492e-05,8.255055581685156e-05
0.9964720010757446,0.003433388192206621,9.472650708630681e-05
0.00013168426812626421,0.9998121857643127,5.617499482468702e-05
0.0012780020479112864,0.9976150989532471,0.001106931478716433
0.8497183322906494,0.14210113883018494,0.008180557750165462
0.00041223547304980457,0.0012392062926664948,0.998348593711853
0.0006662349915131927,6.406495958799496e-05,0.9992696642875671
0.00043561935308389366,0.9267807602882385,0.07278361916542053
0.0010909757111221552,0.9969316720962524,0.0019773594103753567
0.9987413287162781,0.0012141297338530421,4.447926039574668e-05
0.005544958170503378,0.9094316959381104,0.08502336591482162
0.03780572488903999,0.044609688222408295,0.9175845980644226
0.99980229139328,0.00014919741079211235,4.849467222811654e-05
0.9996535778045654,0.0002713274152483791,7.508796261390671e-05
0.00014813120651524514,0.9997370839118958,0.00011481185356387869
0.9893002510070801,0.004632186144590378,0.006067582871764898
6.972067785682157e-05,0.9998273253440857,0.00010295483662048355
4.988392174709588e-05,0.9997687935829163,0.0001813785929698497
0.9992658495903015,0.00018068825011141598,0.0005533977528102696
0.00022650898608844727,7.85815209383145e-05,0.9996949434280396
0.001024111290462315,0.7860274910926819,0.21294842660427094
0.0011466490104794502,0.00034120719647035,0.9985120892524719
0.00014980087871663272,0.00010354537516832352,0.9997466206550598
0.9998652935028076,4.835852814721875e-05,8.627221541246399e-05
5.072807107353583e-05,0.9998314380645752,0.00011785105743911117
0.9997979998588562,0.00015282654203474522,4.925893517793156e-05
0.999815046787262,9.980152390198782e-05,8.524014265276492e-05
0.8497183322906494,0.14210113883018494,0.008180557750165462
4.709585482487455e-05,0.9998158812522888,0.00013710139319300652
0.9765521287918091,0.023268822580575943,0.00017909985035657883
0.9992885589599609,6.268666766118258e-05,0.0006486965576186776
0.9998226761817932,8.080301631707698e-05,9.653015877120197e-05
0.5018727779388428,0.4973040521144867,0.0008231127867475152
0.985569179058075,0.0002677790180314332,0.014163036830723286
0.9917381405830383,0.008145399391651154,0.00011644545884337276
0.9997949004173279,0.00014336594904307276,6.168733671074733e-05
4.4149775931145996e-05,0.9998120665550232,0.0001438097533537075
7.006646046647802e-05,0.9998401403427124,8.971572970040143e-05
0.9992583394050598,0.0006767483428120613,6.492531974799931e-05
0.9747506976127625,0.024888040497899055,0.0003612746368162334
0.0022438117302954197,0.997642457485199,0.00011373913730494678
0.9998119473457336,8.304587390739471e-05,0.0001050563296303153
0.014952544122934341,0.004654292948544025,0.98039311170578
0.8497183322906494,0.14210113883018494,0.008180557750165462
0.6092062592506409,0.38973239064216614,0.0010614095954224467
4.9840564315672964e-05,0.9997957348823547,0.00015447509940713644
0.9994736313819885,0.000487436045659706,3.895572081091814e-05
0.07219267636537552,0.0014334499137476087,0.9263738393783569
0.0001010192499961704,0.00018535666458774358,0.9997135996818542
0.00010920827480731532,0.000262049725279212,0.9996287822723389
0.1588965654373169,0.8406553268432617,0.00044805346988141537
0.9997988343238831,0.0001036870526149869,9.752869664225727e-05
0.9998210072517395,0.00013347718049772084,4.556458952720277e-05
0.9996211528778076,4.403370985528454e-05,0.000334710261086002
0.0006534355925396085,0.9992875456809998,5.906173100811429e-05
0.9997363686561584,7.025737431831658e-05,0.00019325982430018485
0.3069395422935486,0.6922232508659363,0.0008371976437047124
0.8497183322906494,0.14210113883018494,0.008180557750165462
0.8512827754020691,0.0006927201757207513,0.14802446961402893
0.0013009874382987618,0.9985407590866089,0.0001582359691383317
3.788759568124078e-05,0.9996781349182129,0.0002840275119524449
5.1568807975854725e-05,0.9998315572738647,0.00011689537495840341
0.9852471351623535,0.014581977389752865,0.0001709310308797285
9.856907854555175e-05,0.9997583031654358,0.00014313773135654628
5.6971897720359266e-05,0.9997994303703308,0.0001435888116247952
0.0005283349892124534,0.9993485808372498,0.0001230580237461254
0.0004693079099524766,0.00011961337440880015,0.9994111061096191
5.042690463596955e-05,0.9997171759605408,0.0002323401131434366
0.0015225776005536318,0.06846387684345245,0.9300135970115662
0.00015520310262218118,0.999663233757019,0.00018157006707042456
0.00022217578953132033,0.999695897102356,8.191541564883664e-05
6.872766243759543e-05,0.9998406171798706,9.064424375537783e-05
0.0001531365269329399,0.00016546323604416102,0.9996814727783203
7.687738252570853e-05,0.9998342990875244,8.88258873601444e-05
0.9994490742683411,0.0004991276655346155,5.182996392250061e-05
0.0026808823458850384,0.3293437063694,0.6679754257202148
0.9998018145561218,0.00011332651047268882,8.48199415486306e-05
0.9998594522476196,7.76205924921669e-05,6.290771125350147e-05
0.9998458623886108,5.482847336679697e-05,9.934348781825975e-05
0.0004162259865552187,0.9995046854019165,7.904658559709787e-05
0.9918632507324219,0.007884116843342781,0.00025265433941967785
0.0008372501470148563,0.9990606904029846,0.00010204610589426011
0.0002740756026469171,0.9992601275444031,0.0004657803219743073
0.00037640120717696846,0.9984604120254517,0.001163243199698627
0.9998759031295776,6.188425322761759e-05,6.22202642261982e-05
0.008078968152403831,0.9915627241134644,0.00035826582461595535
0.9983528852462769,0.0013375644339248538,0.0003095627762377262
0.9994291663169861,0.00016674325161147863,0.0004039726045448333
0.0024350727908313274,0.7881214022636414,0.20944355428218842
0.00010291886428603902,0.0001730725052766502,0.9997239708900452
0.9995734095573425,0.00035590564948506653,7.06914797774516e-05
0.01710578054189682,0.0005328800179995596,0.982361376285553
0.05398609861731529,0.9455218315124512,0.0004920822684653103
0.04042451083660126,0.438238263130188,0.5213372111320496
0.00012637494364753366,0.0011183624155819416,0.9987553358078003
0.9995272159576416,0.00041605180012993515,5.668582525686361e-05
0.9945287108421326,0.00524244224652648,0.00022877505398355424
0.0009389450424350798,0.9212322235107422,0.07782884687185287
0.9996376037597656,6.692764145554975e-05,0.000295376346912235
0.0009359711548313498,0.9680182337760925,0.03104572556912899
0.006759173236787319,0.9894154071807861,0.0038253958337008953
0.9995319843292236,6.826786557212472e-05,0.00039981919690035284
0.9998530149459839,4.331979653215967e-05,0.0001037415349856019
0.9998747110366821,4.64271470264066e-05,7.87593744462356e-05
0.5067641735076904,0.49193525314331055,0.0013006080407649279
0.8497183322906494,0.14210113883018494,0.008180557750165462
0.004560748115181923,0.9952701926231384,0.00016907717508729547
5.852540925843641e-05,0.9997962117195129,0.00014532581553794444
5.1680577598745e-05,0.9996010661125183,0.0003472419048193842
9.614888404030353e-05,0.9986172914505005,0.0012865676544606686
0.1267164647579193,0.8704729080200195,0.002810681937262416
0.999850869178772,9.861704893410206e-05,5.058055467088707e-05
0.998414158821106,0.0014217300340533257,0.00016411469550803304
0.988576352596283,0.01097013708204031,0.0004534640465863049
0.9998791217803955,5.9658032114384696e-05,6.119381578173488e-05
0.008858331479132175,0.9842097759246826,0.006931849755346775
0.9992777705192566,8.185140904970467e-05,0.0006404242012649775
0.9983041286468506,0.0010496299946680665,0.0006462452001869678
0.9997606873512268,5.17764019605238e-05,0.0001875461166491732
0.9995661377906799,7.995094347279519e-05,0.0003539003664627671
0.6565083265304565,0.34251832962036133,0.0009733391925692558
0.8497183322906494,0.14210113883018494,0.008180557750165462
0.00020120464614592493,0.00011111565254395828,0.9996877908706665
0.003907805308699608,0.7911906242370605,0.2049015313386917
0.002020834479480982,8.555564272683114e-05,0.9978936314582825
0.005608828738331795,0.9940659999847412,0.00032514624763280153
7.446784729836509e-05,0.9998292922973633,9.615868475520983e-05
4.2546671465970576e-05,0.9997941851615906,0.00016330039943568408
0.04933810606598854,0.00025855147396214306,0.9504033923149109
0.9996616840362549,0.00021970907982904464,0.00011861360690090805
0.9979264736175537,0.001938727917149663,0.00013477190805133432
0.0001944358373293653,0.00015554793935734779,0.9996500015258789
0.00031166322878561914,0.0002516148961149156,0.9994366765022278
0.9998610019683838,4.35015135735739e-05,9.549996320856735e-05
0.9998636245727539,6.903766916366294e-05,6.738434603903443e-05
0.9655984044075012,0.03422718867659569,0.00017442872922401875
0.9998000264167786,3.913480759365484e-05,0.0001609048922546208
0.9998251795768738,0.00012907848577015102,4.582358815241605e-05
0.9943828582763672,0.005073838867247105,0.0005433014594018459
0.009911916218698025,0.001102988957427442,0.9889850616455078
0.9996547698974609,0.00029192844522185624,5.3231793572194874e-05
0.9997543692588806,0.00020502552797552198,4.0685343265067786e-05
0.9993582367897034,0.0005287557141855359,0.00011303290375508368
0.9961708188056946,0.003643698524683714,0.0001854430156527087
6.095088610891253e-05,0.999805748462677,0.00013326716725714505
0.0005917532253079116,0.9992443323135376,0.00016390283417422324
0.9996795654296875,0.0002730284468270838,4.7435092710657045e-05
0.9894954562187195,0.005756995175033808,0.0047475011087954044
9.2907233920414e-05,0.9996775388717651,0.00022960227215662599
0.9998369216918945,9.299421071773395e-05,7.013603317318484e-05
0.9804466962814331,0.017905084416270256,0.001648212200962007
0.9998574256896973,8.745554805500433e-05,5.503530701389536e-05
0.0003763181157410145,0.9995669722557068,5.667412915499881e-05
0.0004627891175914556,0.9994564652442932,8.080116094788536e-05
0.9994025230407715,9.835852688411251e-05,0.0004991056630387902
0.9985306262969971,0.0012942011235281825,0.00017508403107058257
0.0007730380166321993,0.9984246492385864,0.0008022949332371354
0.9928337335586548,0.00027661395142786205,0.006889640353620052
0.4221372902393341,0.008188107050955296,0.5696746110916138
5.873577174497768e-05,0.9998365640640259,0.00010461601050337777
5.503834108822048e-05,0.9996646642684937,0.0002803575189318508
0.000352153874700889,6.890463555464521e-05,0.9995790123939514
0.9774172306060791,0.008816470392048359,0.013766259886324406
0.9997177720069885,4.0070190152619034e-05,0.00024214046425186098
0.6614218950271606,0.22483040392398834,0.1137477457523346
4.3111755076097324e-05,0.9998103976249695,0.00014653099060524255
0.00011717529559973627,0.0006298053776845336,0.99925297498703
0.0003285854763817042,0.9962460398674011,0.003425412345677614
0.05517047643661499,0.7587706446647644,0.1860588639974594
0.996945321559906,0.0025530133862048388,0.0005016850773245096
0.00043441899470053613,0.0012338523520156741,0.9983317255973816
7.218957034638152e-05,0.9997356534004211,0.0001921714865602553
0.00023173197405412793,0.9954434633255005,0.0043248375877738
0.9704436659812927,0.006710840854793787,0.022845523431897163
0.9836640357971191,0.01605156622827053,0.00028451101388782263
0.001558844349347055,0.9960058331489563,0.0024352911859750748
9.028991917148232e-05,0.9998036026954651,0.00010616293002385646
0.9988616704940796,0.00013566120469477028,0.001002676784992218
9.323259291704744e-05,0.0008423345279879868,0.9990643858909607
0.00012253245222382247,0.00012079796579200774,0.9997566342353821
0.00019808379875030369,0.004357883706688881,0.9954440593719482
0.10077328234910965,0.8986899256706238,0.0005368356942199171
0.00019163271645084023,0.0002098997065331787,0.9995985627174377
4.4143886043457314e-05,0.9997702240943909,0.00018567625374998897
0.01031919289380312,0.9892995357513428,0.00038127071456983685
0.0688408613204956,0.9308107495307922,0.0003483775653876364
0.9990678429603577,0.0008228627266362309,0.00010929042036877945
0.8497183322906494,0.14210113883018494,0.008180557750165462
0.02838447503745556,0.9452471137046814,0.026368379592895508
0.9998177886009216,0.0001329311344306916,4.930968498229049e-05
0.0001443469664081931,0.000571867567487061,0.9992837309837341
0.0003149064432363957,0.9996284246444702,5.6664215662749484e-05
0.9998559951782227,7.855430885683745e-05,6.544745701830834e-05
0.007767126429826021,0.0009075123816728592,0.9913253784179688
0.00014742562780156732,0.00014745545922778547,0.9997051358222961
0.0005847875727340579,0.9992356300354004,0.00017963149002753198
0.000346084387274459,0.00011129879567306489,0.9995427131652832
0.9384831190109253,0.0017820363864302635,0.05973475053906441
0.8201131224632263,0.04311838746070862,0.13676846027374268
0.9802579283714294,0.018691107630729675,0.0010510269785299897
0.9613558053970337,0.03824352100491524,0.0004006462695542723
0.4134434461593628,0.0004573993501253426,0.5860990881919861
0.5364980101585388,0.0026324766222387552,0.46086952090263367
0.9994576573371887,0.0003789502661675215,0.00016337876149918884
0.999487042427063,0.00020224224135745317,0.00031067917007021606
5.7932502386393026e-05,0.9998257756233215,0.00011628836364252493
0.013695471920073032,0.9779128432273865,0.00839170441031456
0.00013420007599052042,0.00017773365834727883,0.9996881484985352
0.9952539205551147,0.004675157833844423,7.097789057297632e-05
0.00020954576029907912,9.342875273432583e-05,0.9996970891952515
0.9996203184127808,0.00034485169453546405,3.482918691588566e-05
7.481855573132634e-05,0.9983636736869812,0.0015615447191521525
9.13809344638139e-05,0.9998155236244202,9.317615331383422e-05
7.939329952932894e-05,0.9988188147544861,0.0011018102522939444
0.9998112320899963,8.633198740426451e-05,0.00010250105697195977
0.0001304647303186357,0.0007858292665332556,0.9990837574005127
6.0462611145339906e-05,0.9998030066490173,0.00013654636859428138
0.0059679546393454075,0.009060029871761799,0.9849719405174255
0.0002426639839541167,9.618635522201657e-05,0.9996612071990967
0.9998792409896851,6.220220529939979e-05,5.849170338478871e-05
0.9990142583847046,0.0008158118580467999,0.00016993007739074528
0.0007773893885314465,0.018133457750082016,0.9810891151428223
0.3256201446056366,0.673862874507904,0.0005170219228602946
0.12217162549495697,0.004174394533038139,0.8736540675163269
0.0012264479883015156,0.9975970387458801,0.0011764544760808349
8.618078572908416e-05,0.9996346235275269,0.0002792371960822493
0.0002835759078152478,0.9990267753601074,0.0006896009435877204
0.09531904011964798,0.0016666118754073977,0.9030143618583679
5.827151471748948e-05,0.999642014503479,0.0002997248957399279
0.004871244542300701,0.9758660793304443,0.01926272362470627
0.9348491430282593,0.0027862510178238153,0.06236453354358673
0.004792317748069763,0.0002000168606173247,0.9950076341629028
0.0004615923098754138,0.0010758413700386882,0.9984625577926636
0.00037348372279666364,0.999559223651886,6.722033867845312e-05
0.01418040506541729,0.8781728148460388,0.10764673352241516
0.00014205093611963093,0.00011494587670313194,0.9997430443763733
0.01562744751572609,0.0010657769162207842,0.9833068251609802
0.9961158037185669,0.00366711663082242,0.00021702416415791959
0.00010380905587226152,0.00016681019042152911,0.999729335308075
7.724992610746995e-05,0.9997828602790833,0.00013991957530379295
0.998115062713623,0.0017163275042548776,0.0001686463801888749
0.9872639179229736,0.00562242278829217,0.007113626226782799
